Customer_ID,Vehicle_ID,Vehicle_Value,Policy_Tenure,Premium,Policy_Purchase_Date,Policy_Start_Date,Policy_End_Date
3083,V3083,100000,2,200,2024-02-20,2025-02-19,2027-02-19
3084,V3084,100000,1,100,2024-11-15,2025-11-15,2026-11-15
3085,V3085,100000,2,200,2024-09-27,2025-09-27,2027-09-27
3086,V3086,100000,2,200,2024-10-30,2025-10-30,2027-10-30
3087,V3087,100000,3,300,2024-08-25,2025-08-25,2028-08-24
3088,V3088,100000,2,200,2024-05-19,2025-05-19,2027-05-19
3089,V3089,100000,2,200,2024-02-05,2025-02-04,2027-02-04
3090,V3090,100000,2,200,2024-09-18,2025-09-18,2027-09-18
3091,V3091,100000,3,300,2024-08-31,2025-08-31,2028-08-30
3092,V3092,100000,1,100,2024-05-22,2025-05-22,2026-05-22
3093,V3093,100000,1,100,2024-09-20,2025-09-20,2026-09-20
3094,V3094,100000,1,100,2024-05-06,2025-05-06,2026-05-06
3095,V3095,100000,4,400,2024-05-15,2025-05-15,2029-05-14
3096,V3096,100000,2,200,2024-06-02,2025-06-02,2027-06-02
3097,V3097,100000,2,200,2024-01-07,2025-01-06,2027-01-06
3098,V3098,100000,3,300,2024-02-15,2025-02-14,2028-02-14
3099,V3099,100000,3,300,2024-08-17,2025-08-17,2028-08-16
3100,V3100,100000,3,300,2024-09-16,2025-09-16,2028-09-15
3101,V3101,100000,3,300,2024-01-07,2025-01-06,2028-01-06
3102,V3102,100000,3,300,2024-10-13,2025-10-13,2028-10-12
3103,V3103,100000,1,100,2024-08-17,2025-08-17,2026-08-17
3104,V3104,100000,1,100,2024-05-17,2025-05-17,2026-05-17
3105,V3105,100000,2,200,2024-02-09,2025-02-08,2027-02-08
3106,V3106,100000,1,100,2024-11-02,2025-11-02,2026-11-02
3107,V3107,100000,3,300,2024-09-14,2025-09-14,2028-09-13
3108,V3108,100000,2,200,2024-09-02,2025-09-02,2027-09-02
3109,V3109,100000,2,200,2024-09-15,2025-09-15,2027-09-15
3110,V3110,100000,3,300,2024-06-29,2025-06-29,2028-06-28
3111,V3111,100000,3,300,2024-12-26,2025-12-26,2028-12-25
3112,V3112,100000,1,100,2024-03-13,2025-03-13,2026-03-13
3113,V3113,100000,2,200,2024-03-10,2025-03-10,2027-03-10
3114,V3114,100000,2,200,2024-02-03,2025-02-02,2027-02-02
3115,V3115,100000,1,100,2024-01-28,2025-01-27,2026-01-27
3116,V3116,100000,1,100,2024-04-08,2025-04-08,2026-04-08
3117,V3117,100000,3,300,2024-09-22,2025-09-22,2028-09-21
3118,V3118,100000,3,300,2024-09-25,2025-09-25,2028-09-24
3119,V3119,100000,3,300,2024-04-13,2025-04-13,2028-04-12
3120,V3120,100000,1,100,2024-11-14,2025-11-14,2026-11-14
3121,V3121,100000,3,300,2024-02-24,2025-02-23,2028-02-23
3122,V3122,100000,3,300,2024-05-03,2025-05-03,2028-05-02
3123,V3123,100000,3,300,2024-10-12,2025-10-12,2028-10-11
3124,V3124,100000,3,300,2024-11-18,2025-11-18,2028-11-17
3125,V3125,100000,2,200,2024-08-17,2025-08-17,2027-08-17
3126,V3126,100000,1,100,2024-11-06,2025-11-06,2026-11-06
3127,V3127,100000,2,200,2024-11-05,2025-11-05,2027-11-05
3128,V3128,100000,4,400,2024-06-03,2025-06-03,2029-06-02
3129,V3129,100000,2,200,2024-08-18,2025-08-18,2027-08-18
3130,V3130,100000,1,100,2024-02-22,2025-02-21,2026-02-21
3131,V3131,100000,2,200,2024-09-19,2025-09-19,2027-09-19
3132,V3132,100000,3,300,2024-02-23,2025-02-22,2028-02-22
3133,V3133,100000,3,300,2024-10-28,2025-10-28,2028-10-27
3134,V3134,100000,3,300,2024-05-09,2025-05-09,2028-05-08
3135,V3135,100000,2,200,2024-07-14,2025-07-14,2027-07-14
3136,V3136,100000,2,200,2024-01-12,2025-01-11,2027-01-11
3137,V3137,100000,2,200,2024-10-12,2025-10-12,2027-10-12
3138,V3138,100000,2,200,2024-11-12,2025-11-12,2027-11-12
3139,V3139,100000,2,200,2024-12-14,2025-12-14,2027-12-14
3140,V3140,100000,1,100,2024-12-06,2025-12-06,2026-12-06
3141,V3141,100000,4,400,2024-12-28,2025-12-28,2029-12-27
3142,V3142,100000,2,200,2024-04-17,2025-04-17,2027-04-17
3143,V3143,100000,3,300,2024-08-17,2025-08-17,2028-08-16
3144,V3144,100000,3,300,2024-07-14,2025-07-14,2028-07-13
3145,V3145,100000,1,100,2024-07-17,2025-07-17,2026-07-17
3146,V3146,100000,1,100,2024-04-09,2025-04-09,2026-04-09
3147,V3147,100000,1,100,2024-03-17,2025-03-17,2026-03-17
3148,V3148,100000,2,200,2024-04-12,2025-04-12,2027-04-12
3149,V3149,100000,3,300,2024-03-05,2025-03-05,2028-03-04
3150,V3150,100000,3,300,2024-09-23,2025-09-23,2028-09-22
3151,V3151,100000,2,200,2024-03-20,2025-03-20,2027-03-20
3152,V3152,100000,1,100,2024-02-25,2025-02-24,2026-02-24
3153,V3153,100000,2,200,2024-04-13,2025-04-13,2027-04-13
3154,V3154,100000,4,400,2024-10-22,2025-10-22,2029-10-21
3155,V3155,100000,2,200,2024-03-22,2025-03-22,2027-03-22
3156,V3156,100000,1,100,2024-10-22,2025-10-22,2026-10-22
3157,V3157,100000,4,400,2024-08-25,2025-08-25,2029-08-24
3158,V3158,100000,3,300,2024-07-29,2025-07-29,2028-07-28
3159,V3159,100000,3,300,2024-11-10,2025-11-10,2028-11-09
3160,V3160,100000,3,300,2024-10-26,2025-10-26,2028-10-25
3161,V3161,100000,2,200,2024-08-23,2025-08-23,2027-08-23
3162,V3162,100000,2,200,2024-09-10,2025-09-10,2027-09-10
3163,V3163,100000,2,200,2024-09-26,2025-09-26,2027-09-26
3164,V3164,100000,1,100,2024-10-24,2025-10-24,2026-10-24
3165,V3165,100000,3,300,2024-06-13,2025-06-13,2028-06-12
3166,V3166,100000,1,100,2024-03-21,2025-03-21,2026-03-21
3167,V3167,100000,1,100,2024-08-03,2025-08-03,2026-08-03
3168,V3168,100000,3,300,2024-01-31,2025-01-30,2028-01-30
3169,V3169,100000,3,300,2024-12-11,2025-12-11,2028-12-10
3170,V3170,100000,3,300,2024-08-01,2025-08-01,2028-07-31
3171,V3171,100000,2,200,2024-03-25,2025-03-25,2027-03-25
3172,V3172,100000,2,200,2024-05-27,2025-05-27,2027-05-27
3173,V3173,100000,2,200,2024-03-24,2025-03-24,2027-03-24
3174,V3174,100000,2,200,2024-12-06,2025-12-06,2027-12-06
3175,V3175,100000,3,300,2024-08-08,2025-08-08,2028-08-07
3176,V3176,100000,3,300,2024-05-14,2025-05-14,2028-05-13
3177,V3177,100000,4,400,2024-01-19,2025-01-18,2029-01-17
3178,V3178,100000,2,200,2024-05-11,2025-05-11,2027-05-11
3179,V3179,100000,1,100,2024-05-10,2025-05-10,2026-05-10
3180,V3180,100000,3,300,2024-08-24,2025-08-24,2028-08-23
3181,V3181,100000,2,200,2024-11-28,2025-11-28,2027-11-28
3182,V3182,100000,3,300,2024-08-16,2025-08-16,2028-08-15
3183,V3183,100000,1,100,2024-11-17,2025-11-17,2026-11-17
3184,V3184,100000,2,200,2024-05-18,2025-05-18,2027-05-18
3185,V3185,100000,1,100,2024-12-23,2025-12-23,2026-12-23
3186,V3186,100000,3,300,2024-07-22,2025-07-22,2028-07-21
3187,V3187,100000,1,100,2024-05-27,2025-05-27,2026-05-27
3188,V3188,100000,3,300,2024-12-19,2025-12-19,2028-12-18
3189,V3189,100000,3,300,2024-07-16,2025-07-16,2028-07-15
3190,V3190,100000,2,200,2024-11-06,2025-11-06,2027-11-06
3191,V3191,100000,3,300,2024-01-23,2025-01-22,2028-01-22
3192,V3192,100000,2,200,2024-02-07,2025-02-06,2027-02-06
3193,V3193,100000,1,100,2024-11-09,2025-11-09,2026-11-09
3194,V3194,100000,4,400,2024-05-31,2025-05-31,2029-05-30
3195,V3195,100000,2,200,2024-05-04,2025-05-04,2027-05-04
3196,V3196,100000,2,200,2024-09-28,2025-09-28,2027-09-28
3197,V3197,100000,2,200,2024-04-23,2025-04-23,2027-04-23
3198,V3198,100000,3,300,2024-09-19,2025-09-19,2028-09-18
3199,V3199,100000,1,100,2024-10-04,2025-10-04,2026-10-04
3200,V3200,100000,1,100,2024-04-04,2025-04-04,2026-04-04
3201,V3201,100000,4,400,2024-10-15,2025-10-15,2029-10-14
3202,V3202,100000,2,200,2024-12-28,2025-12-28,2027-12-28
3203,V3203,100000,4,400,2024-09-22,2025-09-22,2029-09-21
3204,V3204,100000,2,200,2024-09-21,2025-09-21,2027-09-21
3205,V3205,100000,2,200,2024-01-07,2025-01-06,2027-01-06
3206,V3206,100000,1,100,2024-11-14,2025-11-14,2026-11-14
3207,V3207,100000,2,200,2024-08-15,2025-08-15,2027-08-15
3208,V3208,100000,2,200,2024-02-29,2025-02-28,2027-02-28
3209,V3209,100000,2,200,2024-06-10,2025-06-10,2027-06-10
3210,V3210,100000,1,100,2024-06-17,2025-06-17,2026-06-17
3211,V3211,100000,1,100,2024-12-13,2025-12-13,2026-12-13
3212,V3212,100000,4,400,2024-11-16,2025-11-16,2029-11-15
3213,V3213,100000,2,200,2024-09-11,2025-09-11,2027-09-11
3214,V3214,100000,1,100,2024-08-06,2025-08-06,2026-08-06
3215,V3215,100000,3,300,2024-08-07,2025-08-07,2028-08-06
3216,V3216,100000,3,300,2024-10-14,2025-10-14,2028-10-13
3217,V3217,100000,3,300,2024-04-26,2025-04-26,2028-04-25
3218,V3218,100000,3,300,2024-04-17,2025-04-17,2028-04-16
3219,V3219,100000,1,100,2024-03-15,2025-03-15,2026-03-15
3220,V3220,100000,4,400,2024-05-21,2025-05-21,2029-05-20
3221,V3221,100000,3,300,2024-02-16,2025-02-15,2028-02-15
3222,V3222,100000,2,200,2024-05-28,2025-05-28,2027-05-28
3223,V3223,100000,1,100,2024-05-15,2025-05-15,2026-05-15
3224,V3224,100000,3,300,2024-09-16,2025-09-16,2028-09-15
3225,V3225,100000,3,300,2024-06-05,2025-06-05,2028-06-04
3226,V3226,100000,2,200,2024-06-10,2025-06-10,2027-06-10
3227,V3227,100000,3,300,2024-12-31,2025-12-31,2028-12-30
3228,V3228,100000,3,300,2024-06-08,2025-06-08,2028-06-07
3229,V3229,100000,2,200,2024-09-15,2025-09-15,2027-09-15
3230,V3230,100000,2,200,2024-02-15,2025-02-14,2027-02-14
3231,V3231,100000,2,200,2024-07-30,2025-07-30,2027-07-30
3232,V3232,100000,3,300,2024-10-27,2025-10-27,2028-10-26
3233,V3233,100000,2,200,2024-11-29,2025-11-29,2027-11-29
3234,V3234,100000,3,300,2024-02-03,2025-02-02,2028-02-02
3235,V3235,100000,3,300,2024-07-27,2025-07-27,2028-07-26
3236,V3236,100000,2,200,2024-01-25,2025-01-24,2027-01-24
3237,V3237,100000,3,300,2024-10-10,2025-10-10,2028-10-09
3238,V3238,100000,3,300,2024-09-12,2025-09-12,2028-09-11
3239,V3239,100000,3,300,2024-07-21,2025-07-21,2028-07-20
3240,V3240,100000,4,400,2024-06-16,2025-06-16,2029-06-15
3241,V3241,100000,3,300,2024-05-04,2025-05-04,2028-05-03
3242,V3242,100000,1,100,2024-12-17,2025-12-17,2026-12-17
3243,V3243,100000,3,300,2024-11-09,2025-11-09,2028-11-08
3244,V3244,100000,2,200,2024-05-13,2025-05-13,2027-05-13
3245,V3245,100000,2,200,2024-03-14,2025-03-14,2027-03-14
3246,V3246,100000,4,400,2024-05-27,2025-05-27,2029-05-26
3247,V3247,100000,3,300,2024-10-04,2025-10-04,2028-10-03
3248,V3248,100000,2,200,2024-03-31,2025-03-31,2027-03-31
3249,V3249,100000,3,300,2024-12-25,2025-12-25,2028-12-24
3250,V3250,100000,4,400,2024-04-11,2025-04-11,2029-04-10
3251,V3251,100000,2,200,2024-12-13,2025-12-13,2027-12-13
3252,V3252,100000,3,300,2024-12-02,2025-12-02,2028-12-01
3253,V3253,100000,3,300,2024-08-17,2025-08-17,2028-08-16
3254,V3254,100000,1,100,2024-05-07,2025-05-07,2026-05-07
3255,V3255,100000,2,200,2024-12-14,2025-12-14,2027-12-14
3256,V3256,100000,2,200,2024-10-29,2025-10-29,2027-10-29
3257,V3257,100000,3,300,2024-04-09,2025-04-09,2028-04-08
3258,V3258,100000,3,300,2024-09-07,2025-09-07,2028-09-06
3259,V3259,100000,2,200,2024-04-22,2025-04-22,2027-04-22
3260,V3260,100000,2,200,2024-09-09,2025-09-09,2027-09-09
3261,V3261,100000,2,200,2024-04-18,2025-04-18,2027-04-18
3262,V3262,100000,3,300,2024-10-20,2025-10-20,2028-10-19
3263,V3263,100000,3,300,2024-01-08,2025-01-07,2028-01-07
3264,V3264,100000,1,100,2024-11-02,2025-11-02,2026-11-02
3265,V3265,100000,3,300,2024-03-13,2025-03-13,2028-03-12
3266,V3266,100000,3,300,2024-11-17,2025-11-17,2028-11-16
3267,V3267,100000,4,400,2024-03-08,2025-03-08,2029-03-07
3268,V3268,100000,2,200,2024-11-29,2025-11-29,2027-11-29
3269,V3269,100000,2,200,2024-09-27,2025-09-27,2027-09-27
3270,V3270,100000,3,300,2024-09-14,2025-09-14,2028-09-13
3271,V3271,100000,1,100,2024-01-25,2025-01-24,2026-01-24
3272,V3272,100000,4,400,2024-09-19,2025-09-19,2029-09-18
3273,V3273,100000,3,300,2024-09-12,2025-09-12,2028-09-11
3274,V3274,100000,2,200,2024-06-04,2025-06-04,2027-06-04
3275,V3275,100000,1,100,2024-05-10,2025-05-10,2026-05-10
3276,V3276,100000,2,200,2024-03-27,2025-03-27,2027-03-27
3277,V3277,100000,3,300,2024-09-27,2025-09-27,2028-09-26
3278,V3278,100000,3,300,2024-07-28,2025-07-28,2028-07-27
3279,V3279,100000,2,200,2024-07-18,2025-07-18,2027-07-18
3280,V3280,100000,1,100,2024-01-08,2025-01-07,2026-01-07
3281,V3281,100000,3,300,2024-04-21,2025-04-21,2028-04-20
3282,V3282,100000,4,400,2024-06-01,2025-06-01,2029-05-31
3283,V3283,100000,2,200,2024-07-10,2025-07-10,2027-07-10
3284,V3284,100000,4,400,2024-10-25,2025-10-25,2029-10-24
3285,V3285,100000,1,100,2024-05-10,2025-05-10,2026-05-10
3286,V3286,100000,3,300,2024-10-20,2025-10-20,2028-10-19
3287,V3287,100000,3,300,2024-12-29,2025-12-29,2028-12-28
3288,V3288,100000,3,300,2024-04-16,2025-04-16,2028-04-15
3289,V3289,100000,2,200,2024-05-04,2025-05-04,2027-05-04
3290,V3290,100000,4,400,2024-07-21,2025-07-21,2029-07-20
3291,V3291,100000,3,300,2024-07-01,2025-07-01,2028-06-30
3292,V3292,100000,2,200,2024-07-02,2025-07-02,2027-07-02
3293,V3293,100000,2,200,2024-06-11,2025-06-11,2027-06-11
3294,V3294,100000,2,200,2024-01-22,2025-01-21,2027-01-21
3295,V3295,100000,3,300,2024-02-04,2025-02-03,2028-02-03
3296,V3296,100000,3,300,2024-11-23,2025-11-23,2028-11-22
3297,V3297,100000,2,200,2024-09-16,2025-09-16,2027-09-16
3298,V3298,100000,2,200,2024-06-23,2025-06-23,2027-06-23
3299,V3299,100000,3,300,2024-08-19,2025-08-19,2028-08-18
3300,V3300,100000,3,300,2024-09-15,2025-09-15,2028-09-14
3301,V3301,100000,3,300,2024-03-29,2025-03-29,2028-03-28
3302,V3302,100000,3,300,2024-05-21,2025-05-21,2028-05-20
3303,V3303,100000,3,300,2024-10-28,2025-10-28,2028-10-27
3304,V3304,100000,3,300,2024-01-12,2025-01-11,2028-01-11
3305,V3305,100000,1,100,2024-09-22,2025-09-22,2026-09-22
3306,V3306,100000,2,200,2024-08-04,2025-08-04,2027-08-04
3307,V3307,100000,3,300,2024-01-26,2025-01-25,2028-01-25
3308,V3308,100000,3,300,2024-07-01,2025-07-01,2028-06-30
3309,V3309,100000,1,100,2024-07-13,2025-07-13,2026-07-13
3310,V3310,100000,3,300,2024-11-20,2025-11-20,2028-11-19
3311,V3311,100000,2,200,2024-01-18,2025-01-17,2027-01-17
3312,V3312,100000,2,200,2024-11-17,2025-11-17,2027-11-17
3313,V3313,100000,3,300,2024-06-27,2025-06-27,2028-06-26
3314,V3314,100000,3,300,2024-05-05,2025-05-05,2028-05-04
3315,V3315,100000,3,300,2024-10-13,2025-10-13,2028-10-12
3316,V3316,100000,2,200,2024-05-29,2025-05-29,2027-05-29
3317,V3317,100000,4,400,2024-10-14,2025-10-14,2029-10-13
3318,V3318,100000,2,200,2024-07-05,2025-07-05,2027-07-05
3319,V3319,100000,3,300,2024-10-18,2025-10-18,2028-10-17
3320,V3320,100000,3,300,2024-01-17,2025-01-16,2028-01-16
3321,V3321,100000,4,400,2024-03-05,2025-03-05,2029-03-04
3322,V3322,100000,1,100,2024-06-04,2025-06-04,2026-06-04
3323,V3323,100000,3,300,2024-02-25,2025-02-24,2028-02-24
3324,V3324,100000,2,200,2024-01-17,2025-01-16,2027-01-16
3325,V3325,100000,2,200,2024-05-12,2025-05-12,2027-05-12
3326,V3326,100000,2,200,2024-12-29,2025-12-29,2027-12-29
3327,V3327,100000,3,300,2024-08-03,2025-08-03,2028-08-02
3328,V3328,100000,3,300,2024-12-20,2025-12-20,2028-12-19
3329,V3329,100000,3,300,2024-05-30,2025-05-30,2028-05-29
3330,V3330,100000,2,200,2024-11-20,2025-11-20,2027-11-20
3331,V3331,100000,4,400,2024-09-25,2025-09-25,2029-09-24
3332,V3332,100000,4,400,2024-01-30,2025-01-29,2029-01-28
3333,V3333,100000,2,200,2024-11-10,2025-11-10,2027-11-10
3334,V3334,100000,2,200,2024-06-19,2025-06-19,2027-06-19
3335,V3335,100000,2,200,2024-06-10,2025-06-10,2027-06-10
3336,V3336,100000,3,300,2024-06-08,2025-06-08,2028-06-07
3337,V3337,100000,4,400,2024-01-06,2025-01-05,2029-01-04
3338,V3338,100000,3,300,2024-12-24,2025-12-24,2028-12-23
3339,V3339,100000,3,300,2024-03-23,2025-03-23,2028-03-22
3340,V3340,100000,1,100,2024-06-25,2025-06-25,2026-06-25
3341,V3341,100000,3,300,2024-02-12,2025-02-11,2028-02-11
3342,V3342,100000,2,200,2024-02-13,2025-02-12,2027-02-12
3343,V3343,100000,1,100,2024-10-28,2025-10-28,2026-10-28
3344,V3344,100000,2,200,2024-02-13,2025-02-12,2027-02-12
3345,V3345,100000,4,400,2024-12-01,2025-12-01,2029-11-30
3346,V3346,100000,2,200,2024-04-05,2025-04-05,2027-04-05
3347,V3347,100000,3,300,2024-08-12,2025-08-12,2028-08-11
3348,V3348,100000,3,300,2024-11-29,2025-11-29,2028-11-28
3349,V3349,100000,3,300,2024-08-18,2025-08-18,2028-08-17
3350,V3350,100000,2,200,2024-10-01,2025-10-01,2027-10-01
3351,V3351,100000,2,200,2024-02-27,2025-02-26,2027-02-26
3352,V3352,100000,3,300,2024-03-31,2025-03-31,2028-03-30
3353,V3353,100000,2,200,2024-10-15,2025-10-15,2027-10-15
3354,V3354,100000,3,300,2024-04-06,2025-04-06,2028-04-05
3355,V3355,100000,3,300,2024-10-20,2025-10-20,2028-10-19
3356,V3356,100000,3,300,2024-12-01,2025-12-01,2028-11-30
3357,V3357,100000,1,100,2024-05-19,2025-05-19,2026-05-19
3358,V3358,100000,3,300,2024-08-09,2025-08-09,2028-08-08
3359,V3359,100000,2,200,2024-11-15,2025-11-15,2027-11-15
3360,V3360,100000,2,200,2024-08-10,2025-08-10,2027-08-10
3361,V3361,100000,1,100,2024-09-15,2025-09-15,2026-09-15
3362,V3362,100000,1,100,2024-05-12,2025-05-12,2026-05-12
3363,V3363,100000,3,300,2024-12-19,2025-12-19,2028-12-18
3364,V3364,100000,1,100,2024-07-19,2025-07-19,2026-07-19
3365,V3365,100000,2,200,2024-03-08,2025-03-08,2027-03-08
3366,V3366,100000,3,300,2024-07-25,2025-07-25,2028-07-24
3367,V3367,100000,3,300,2024-04-02,2025-04-02,2028-04-01
3368,V3368,100000,2,200,2024-04-11,2025-04-11,2027-04-11
3369,V3369,100000,3,300,2024-03-15,2025-03-15,2028-03-14
3370,V3370,100000,3,300,2024-09-17,2025-09-17,2028-09-16
3371,V3371,100000,1,100,2024-05-09,2025-05-09,2026-05-09
3372,V3372,100000,1,100,2024-08-25,2025-08-25,2026-08-25
3373,V3373,100000,3,300,2024-12-10,2025-12-10,2028-12-09
3374,V3374,100000,2,200,2024-10-08,2025-10-08,2027-10-08
3375,V3375,100000,1,100,2024-06-04,2025-06-04,2026-06-04
3376,V3376,100000,2,200,2024-06-27,2025-06-27,2027-06-27
3377,V3377,100000,3,300,2024-04-27,2025-04-27,2028-04-26
3378,V3378,100000,2,200,2024-09-17,2025-09-17,2027-09-17
3379,V3379,100000,3,300,2024-11-17,2025-11-17,2028-11-16
3380,V3380,100000,1,100,2024-04-01,2025-04-01,2026-04-01
3381,V3381,100000,3,300,2024-05-26,2025-05-26,2028-05-25
3382,V3382,100000,3,300,2024-01-02,2025-01-01,2028-01-01
3383,V3383,100000,3,300,2024-07-30,2025-07-30,2028-07-29
3384,V3384,100000,2,200,2024-01-05,2025-01-04,2027-01-04
3385,V3385,100000,3,300,2024-01-03,2025-01-02,2028-01-02
3386,V3386,100000,2,200,2024-03-14,2025-03-14,2027-03-14
3387,V3387,100000,3,300,2024-11-18,2025-11-18,2028-11-17
3388,V3388,100000,3,300,2024-11-07,2025-11-07,2028-11-06
3389,V3389,100000,3,300,2024-02-10,2025-02-09,2028-02-09
3390,V3390,100000,2,200,2024-02-11,2025-02-10,2027-02-10
3391,V3391,100000,3,300,2024-12-18,2025-12-18,2028-12-17
3392,V3392,100000,3,300,2024-02-15,2025-02-14,2028-02-14
3393,V3393,100000,3,300,2024-04-18,2025-04-18,2028-04-17
3394,V3394,100000,3,300,2024-04-14,2025-04-14,2028-04-13
3395,V3395,100000,3,300,2024-09-29,2025-09-29,2028-09-28
3396,V3396,100000,1,100,2024-06-21,2025-06-21,2026-06-21
3397,V3397,100000,4,400,2024-10-21,2025-10-21,2029-10-20
3398,V3398,100000,2,200,2024-04-08,2025-04-08,2027-04-08
3399,V3399,100000,3,300,2024-01-01,2024-12-31,2027-12-31
3400,V3400,100000,1,100,2024-05-07,2025-05-07,2026-05-07
3401,V3401,100000,1,100,2024-09-07,2025-09-07,2026-09-07
3402,V3402,100000,2,200,2024-12-14,2025-12-14,2027-12-14
3403,V3403,100000,3,300,2024-06-24,2025-06-24,2028-06-23
3404,V3404,100000,3,300,2024-01-13,2025-01-12,2028-01-12
3405,V3405,100000,2,200,2024-11-07,2025-11-07,2027-11-07
3406,V3406,100000,1,100,2024-12-21,2025-12-21,2026-12-21
3407,V3407,100000,4,400,2024-05-18,2025-05-18,2029-05-17
3408,V3408,100000,1,100,2024-08-01,2025-08-01,2026-08-01
3409,V3409,100000,3,300,2024-10-09,2025-10-09,2028-10-08
3410,V3410,100000,2,200,2024-10-27,2025-10-27,2027-10-27
3411,V3411,100000,2,200,2024-12-09,2025-12-09,2027-12-09
3412,V3412,100000,1,100,2024-03-23,2025-03-23,2026-03-23
3413,V3413,100000,3,300,2024-08-15,2025-08-15,2028-08-14
3414,V3414,100000,1,100,2024-12-15,2025-12-15,2026-12-15
3415,V3415,100000,4,400,2024-11-26,2025-11-26,2029-11-25
3416,V3416,100000,3,300,2024-05-28,2025-05-28,2028-05-27
3417,V3417,100000,1,100,2024-09-26,2025-09-26,2026-09-26
3418,V3418,100000,3,300,2024-08-12,2025-08-12,2028-08-11
3419,V3419,100000,4,400,2024-11-01,2025-11-01,2029-10-31
3420,V3420,100000,1,100,2024-04-29,2025-04-29,2026-04-29
3421,V3421,100000,3,300,2024-06-11,2025-06-11,2028-06-10
3422,V3422,100000,1,100,2024-07-12,2025-07-12,2026-07-12
3423,V3423,100000,3,300,2024-08-26,2025-08-26,2028-08-25
3424,V3424,100000,2,200,2024-11-27,2025-11-27,2027-11-27
3425,V3425,100000,1,100,2024-11-29,2025-11-29,2026-11-29
3426,V3426,100000,1,100,2024-01-30,2025-01-29,2026-01-29
3427,V3427,100000,3,300,2024-12-16,2025-12-16,2028-12-15
3428,V3428,100000,1,100,2024-11-07,2025-11-07,2026-11-07
3429,V3429,100000,3,300,2024-02-04,2025-02-03,2028-02-03
3430,V3430,100000,4,400,2024-08-02,2025-08-02,2029-08-01
3431,V3431,100000,1,100,2024-03-05,2025-03-05,2026-03-05
3432,V3432,100000,2,200,2024-04-29,2025-04-29,2027-04-29
3433,V3433,100000,3,300,2024-05-05,2025-05-05,2028-05-04
3434,V3434,100000,3,300,2024-08-22,2025-08-22,2028-08-21
3435,V3435,100000,4,400,2024-04-01,2025-04-01,2029-03-31
3436,V3436,100000,3,300,2024-02-21,2025-02-20,2028-02-20
3437,V3437,100000,3,300,2024-03-25,2025-03-25,2028-03-24
3438,V3438,100000,3,300,2024-05-03,2025-05-03,2028-05-02
3439,V3439,100000,2,200,2024-04-29,2025-04-29,2027-04-29
3440,V3440,100000,3,300,2024-01-04,2025-01-03,2028-01-03
3441,V3441,100000,3,300,2024-05-21,2025-05-21,2028-05-20
3442,V3442,100000,1,100,2024-04-23,2025-04-23,2026-04-23
3443,V3443,100000,4,400,2024-01-24,2025-01-23,2029-01-22
3444,V3444,100000,2,200,2024-01-05,2025-01-04,2027-01-04
3445,V3445,100000,3,300,2024-05-14,2025-05-14,2028-05-13
3446,V3446,100000,3,300,2024-05-14,2025-05-14,2028-05-13
3447,V3447,100000,2,200,2024-10-06,2025-10-06,2027-10-06
3448,V3448,100000,2,200,2024-05-15,2025-05-15,2027-05-15
3449,V3449,100000,4,400,2024-03-29,2025-03-29,2029-03-28
3450,V3450,100000,2,200,2024-11-19,2025-11-19,2027-11-19
3451,V3451,100000,3,300,2024-08-04,2025-08-04,2028-08-03
3452,V3452,100000,1,100,2024-12-25,2025-12-25,2026-12-25
3453,V3453,100000,2,200,2024-10-30,2025-10-30,2027-10-30
3454,V3454,100000,2,200,2024-10-17,2025-10-17,2027-10-17
3455,V3455,100000,2,200,2024-05-13,2025-05-13,2027-05-13
3456,V3456,100000,2,200,2024-10-19,2025-10-19,2027-10-19
3457,V3457,100000,2,200,2024-01-13,2025-01-12,2027-01-12
3458,V3458,100000,1,100,2024-07-07,2025-07-07,2026-07-07
3459,V3459,100000,1,100,2024-04-23,2025-04-23,2026-04-23
3460,V3460,100000,3,300,2024-11-12,2025-11-12,2028-11-11
